Id,Label,hh_size,modularity_class,hh_id,gender,role,age,degree,freq_home,freq_work,freq_school,freq_kindergarden,freq_transport,freq_leisure,freq_grandparents,freq_other,freq_betweenhh,prop_home,prop_work,prop_school,prop_kindergarden,prop_transport,prop_leisure,prop_grandparents,prop_other,diversityloc,diversityhhmember,pers_touch,tot_dur,avg_dur
165,20034486,4,2,20034486,0,mother,41,25,2,19,2,0,1,4,0,1,3,0.08,0.76,0.08,0,0.04,0.16,0,0.04,0.616953,0.4224,21,68,2.72
166,2.00345E+12,4,2,20034486,1,father,38,18,4,7,0,0,5,2,0,0,3,0.222222,0.388889,0,0,0.277778,0.111111,0,0,0.811287,0.555556,5,40,2.222222
167,2.00345E+12,4,13,20034486,0,child,10,16,4,0,11,0,0,0,1,0,3,0.25,0,0.6875,0,0,0,0.0625,0,0.526786,0.609375,15,75,4.6875
168,2.00345E+12,4,5,20034486,1,child,4,16,3,0,12,0,0,0,1,0,3,0.1875,0,0.75,0,0,0,0.0625,0,0.455357,0.609375,10,37,2.3125
169,20034514,4,9,20034514,0,mother,37,12,4,1,0,0,0,3,0,6,3,0.333333,0.083333,0,0,0,0.25,0,0.5,0.781341,0.75,4,36,3
170,2.00345E+12,4,2,20034514,1,father,30,19,6,9,0,0,1,3,0,0,3,0.315789,0.473684,0,0,0.052632,0.157895,0,0,0.740799,0.531856,3,44,2.315789
171,2.00345E+12,4,10,20034514,1,child,3,11,4,0,0,0,0,0,5,3,3,0.363636,0,0,0,0,0,0.454545,0.272727,0.746032,0.793388,11,43,3.909091
172,2.00345E+12,4,10,20034514,0,child,1,11,4,0,0,0,0,0,7,3,3,0.363636,0,0,0,0,0,0.636364,0.272727,0.71137,0.793388,10,43,3.909091
173,20034929,3,9,20034929,0,mother,31,9,2,0,0,0,0,0,0,8,2,0.222222,0,0,0,0,0,0,0.888889,0.365714,0.691358,6,32,3.555556
174,2.00349E+12,3,12,20034929,1,father,28,4,2,0,0,0,0,0,0,2,2,0.5,0,0,0,0,0,0,0.5,0.571429,1,2,11,2.75
175,2.00349E+12,3,7,20034929,0,child,1,9,2,0,0,0,0,0,0,8,2,0.222222,0,0,0,0,0,0,0.888889,0.365714,0.691358,6,31,3.444444
176,20035014,3,0,20035014,0,mother,35,21,2,0,0,0,3,21,0,1,2,0.095238,0,0,0,0.142857,1,0,0.047619,0.429551,0.344671,16,82,3.904762
177,2.0035E+12,3,0,20035014,1,father,33,20,2,0,0,0,2,20,0,0,2,0.1,0,0,0,0.1,1,0,0,0.333333,0.36,16,76,3.8
178,2.0035E+12,3,10,20035014,0,child,1,9,2,0,0,0,3,0,8,2,2,0.222222,0,0,0,0.333333,0,0.888889,0.222222,0.731429,0.691358,9,44,4.888889
179,20035017,4,2,20035017,1,father,27,9,3,5,0,0,2,0,0,1,3,0.333333,0.555556,0,0,0.222222,0,0,0.111111,0.774498,0.888889,3,39,4.333333
180,2.0035E+12,4,2,20035017,0,mother,30,13,3,10,0,0,0,0,0,0,3,0.230769,0.769231,0,0,0,0,0,0,0.405748,0.710059,3,65,5
181,2.0035E+12,4,11,20035017,1,child,0,3,3,0,0,0,2,0,0,0,3,1,0,0,0,0.666667,0,0,0,0.548571,0,3,15,5
182,20035168,4,12,20035168,0,mother,53,8,4,4,0,0,0,0,0,0,3,0.5,0.5,0,0,0,0,0,0,0.571429,0.9375,3,32,4
183,2.00352E+12,4,13,20035168,0,child,5,10,3,0,7,0,0,0,0,0,3,0.3,0,0.7,0,0,0,0,0,0.48,0.84,4,50,5
184,2.00352E+12,4,13,20035168,1,child,8,12,4,0,8,0,0,0,0,0,3,0.333333,0,0.666667,0,0,0,0,0,0.507937,0.75,1,48,4
185,20035169,3,14,20035169,1,father,42,27,11,0,0,0,0,5,0,11,2,0.407407,0,0,0,0,0.185185,0,0.407407,0.72428,0.274348,3,71,2.62963
186,2.00352E+12,3,2,20035169,0,mother,43,27,14,13,0,0,0,0,0,0,2,0.518519,0.481481,0,0,0,0,0,0,0.570645,0.274348,6,102,3.777778
187,2.00352E+12,3,7,20035169,0,child,11,28,11,0,0,0,1,0,0,16,2,0.392857,0,0,0,0.035714,0,0,0.571429,0.591837,0.265306,6,105,3.75
188,20035266,4,12,20035266,1,father,42,10,4,0,0,0,0,3,0,3,3,0.4,0,0,0,0,0.3,0,0.3,0.754286,0.84,5,26,2.6
189,2.00353E+12,4,12,20035266,0,mother,43,7,4,0,0,0,0,2,0,1,3,0.571429,0,0,0,0,0.285714,0,0.142857,0.653061,0.979592,6,27,3.857143
190,2.00353E+12,4,14,20035266,0,child,12,6,4,0,0,0,0,0,0,2,3,0.666667,0,0,0,0,0,0,0.333333,0.507937,1,4,18,3
191,2.00353E+12,4,14,20035266,1,child,9,6,4,0,0,0,0,0,0,2,3,0.666667,0,0,0,0,0,0,0.333333,0.507937,1,6,24,4
192,20035383,4,2,20035383,0,mother,41,18,6,8,0,0,0,0,0,4,3,0.333333,0.444444,0,0,0,0,0,0.222222,0.733686,0.555556,5,53,2.944444
193,2.00354E+12,4,2,20035383,1,father,39,36,6,12,0,0,0,13,0,5,3,0.166667,0.333333,0,0,0,0.361111,0,0.138889,0.813051,0.305556,7,83,2.305556
194,2.00354E+12,4,13,20035383,0,child,12,28,8,0,20,0,1,0,2,0,3,0.285714,0,0.714286,0,0.035714,0,0.071429,0,0.585105,0.382653,6,81,2.892857
195,2.00354E+12,4,13,20035383,1,child,10,28,6,0,16,0,1,0,3,8,3,0.214286,0,0.571429,0,0.035714,0,0.107143,0.285714,0.781018,0.382653,18,97,3.464286
196,20035520,4,2,20035520,1,father,34,9,2,5,0,0,0,2,0,0,2,0.222222,0.555556,0,0,0,0.222222,0,0,0.677249,0.691358,2,34,3.777778
197,2.00355E+12,4,9,20035520,0,mother,35,11,3,3,0,0,5,3,0,0,3,0.272727,0.272727,0,0,0.454545,0.272727,0,0,0.83965,0.793388,4,42,3.818182
198,2.00355E+12,4,7,20035520,0,child,10,14,3,0,0,0,0,0,3,9,3,0.214286,0,0,0,0,0,0.214286,0.642857,0.64,0.673469,4,60,4.285714
199,2.00355E+12,4,10,20035520,1,child,7,8,3,0,0,0,0,0,5,0,3,0.375,0,0,0,0,0,0.625,0,0.535714,0.9375,7,38,4.75
200,20035528,3,2,20035528,0,mother,34,21,2,17,0,0,0,1,0,1,2,0.095238,0.809524,0,0,0,0.047619,0,0.047619,0.378361,0.344671,6,67,3.190476
201,2.00355E+12,3,12,20035528,1,father,35,8,4,0,0,0,0,0,0,4,2,0.5,0,0,0,0,0,0,0.5,0.571429,0.75,4,24,3
202,2.00355E+12,3,11,20035528,1,child,1,4,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,4,20,5
203,20035532,4,2,20035532,0,mother,33,15,3,12,0,0,0,0,0,0,3,0.2,0.8,0,0,0,0,0,0,0.365714,0.64,4,49,3.266667
204,2.00355E+12,4,2,20035532,1,father,29,12,1,5,1,0,2,2,0,3,3,0.083333,0.416667,0.083333,0,0.166667,0.166667,0,0.25,0.886297,0.75,3,34,2.833333
205,2.00355E+12,4,4,20035532,0,child,8,35,3,0,1,19,19,0,9,6,3,0.085714,0,0.028571,0.542857,0.542857,0,0.257143,0.171429,0.844216,0.313469,4,160,4.571429
206,2.00355E+12,4,4,20035532,1,child,5,45,1,0,0,44,2,0,0,0,3,0.022222,0,0,0.977778,0.044444,0,0,0,0.138654,0.248889,15,225,5
207,20035539,3,12,20035539,1,father,32,4,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,18,4.5
208,2.00355E+12,3,8,20035539,0,mother,33,8,3,0,0,0,1,6,0,0,2,0.375,0,0,0,0.125,0.75,0,0,0.617143,0.75,4,12,1.5
209,2.00355E+12,3,7,20035539,1,child,2,8,4,0,0,0,3,0,0,2,2,0.5,0,0,0,0.375,0,0,0.25,0.733686,0.75,4,13,1.625
210,20035818,4,14,20035818,0,mother,35,24,15,0,0,0,2,6,0,5,3,0.625,0,0,0,0.083333,0.25,0,0.208333,0.720117,0.4375,16,81,3.375
211,2.00358E+12,4,14,20035818,1,father,36,19,15,0,0,0,3,3,0,7,3,0.789474,0,0,0,0.157895,0.157895,0,0.368421,0.717201,0.531856,14,69,3.631579
212,2.00358E+12,4,11,20035818,1,child,9,17,12,0,0,0,3,0,4,5,3,0.705882,0,0,0,0.176471,0,0.235294,0.294118,0.757937,0.581315,12,67,3.941176
213,2.00358E+12,4,7,20035818,0,child,6,15,4,0,0,0,3,0,2,11,3,0.266667,0,0,0,0.2,0,0.133333,0.733333,0.714286,0.64,12,59,3.933333
214,20035877,5,0,20035877,0,mother,43,46,4,0,0,0,4,37,0,14,4,0.086957,0,0,0,0.086957,0.804348,0,0.304348,0.618541,0.31758,11,109,2.369565
215,2.00359E+12,5,9,20035877,1,father,40,11,4,0,0,0,0,7,0,0,4,0.363636,0,0,0,0,0.636364,0,0,0.528926,0.92562,5,35,3.181818
216,2.00359E+12,5,7,20035877,0,child,9,12,4,0,0,0,0,0,0,8,4,0.333333,0,0,0,0,0,0,0.666667,0.507937,0.888889,12,49,4.083333
217,2.00359E+12,5,7,20035877,1,child,8,12,4,0,0,0,0,0,0,8,4,0.333333,0,0,0,0,0,0,0.666667,0.507937,0.888889,12,49,4.083333
218,2.00359E+12,5,7,20035877,0,child,8,15,4,0,0,0,0,0,0,11,4,0.266667,0,0,0,0,0,0,0.733333,0.446984,0.782222,14,52,3.466667
219,20035966,3,2,20035966,0,mother,39,15,2,7,0,0,0,0,0,6,2,0.133333,0.466667,0,0,0,0,0,0.4,0.690794,0.462222,2,39,2.6
220,2.0036E+12,3,12,20035966,1,father,39,4,2,0,1,0,1,2,0,2,2,0.5,0,0.25,0,0.25,0.5,0,0.5,0.892857,1,2,16,4
221,2.0036E+12,3,14,20035966,0,child,5,5,2,0,0,0,0,0,1,2,2,0.4,0,0,0,0,0,0.2,0.4,0.731429,0.96,3,15,3
222,2.00363E+12,4,9,20036338,1,father,29,9,3,0,0,0,3,1,0,8,3,0.333333,0,0,0,0.333333,0.111111,0,0.888889,0.72127,0.888889,8,33,3.666667
223,2.00363E+12,4,7,20036338,0,child,3,10,3,0,0,0,5,0,0,8,3,0.3,0,0,0,0.5,0,0,0.8,0.705357,0.84,8,34,3.4
224,2.00363E+12,4,10,20036338,1,child,1,6,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0.166667,0.833333,0.31746,1,6,30,5
225,20036340,6,14,20036340,0,mother,42,21,18,0,0,0,3,0,0,0,5,0.857143,0,0,0,0.142857,0,0,0,0.279883,0.725624,18,80,3.809524
226,2.00363E+12,6,14,20036340,1,father,39,22,18,4,0,0,0,0,0,0,5,0.818182,0.181818,0,0,0,0,0,0,0.340024,0.702479,22,86,3.909091
227,2.00363E+12,6,3,20036340,1,child,11,30,18,0,11,0,1,0,0,0,5,0.6,0,0.366667,0,0.033333,0,0,0,0.576508,0.555556,21,127,4.233333
228,2.00363E+12,6,3,20036340,0,child,9,29,19,0,10,0,0,0,0,0,5,0.655172,0,0.344828,0,0,0,0,0,0.516392,0.570749,23,118,4.068966
229,2.00363E+12,6,3,20036340,0,child,5,40,18,0,22,0,0,0,0,0,5,0.45,0,0.55,0,0,0,0,0,0.565714,0.4375,37,171,4.275
230,2.00363E+12,6,3,20036340,1,child,4,26,17,0,9,0,0,0,0,0,5,0.653846,0,0.346154,0,0,0,0,0,0.517329,0.621302,24,102,3.923077
231,20036344,3,2,20036344,1,father,35,19,1,13,0,0,0,5,0,1,1,0.052632,0.684211,0,0,0,0.263158,0,0.052632,0.582857,0.199446,9,56,2.947368
232,2.00363E+12,3,16,20036344,0,mother,38,8,1,7,0,0,0,0,0,0,1,0.125,0.875,0,0,0,0,0,0,0.25,0.4375,2,28,3.5
233,2.00363E+12,3,7,20036344,1,child,10,11,1,0,0,0,1,0,0,11,1,0.090909,0,0,0,0.090909,0,0,1,0.311074,0.330579,10,51,4.636364
234,20036372,4,12,20036372,0,mother,34,8,0,0,0,0,0,6,0,8,3,0,0,0,0,0,0.75,0,1,0.559767,0.9375,3,32,4
235,2.00364E+12,4,12,20036372,1,father,32,6,0,0,0,0,0,6,0,6,3,0,0,0,0,0,1,0,1,0.571429,1,3,27,4.5
236,2.00364E+12,4,7,20036372,0,child,6,6,0,0,0,0,1,0,0,6,3,0,0,0,0,0.166667,0,0,1,0.279883,1,5,30,5
237,2.00364E+12,4,7,20036372,1,child,5,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,1,0,0.979592,5,32,4.571429
238,20036548,3,9,20036548,1,father,33,10,2,0,0,0,0,3,0,6,2,0.2,0,0,0,0,0.3,0,0.6,0.680047,0.64,10,42,4.2
239,2.00365E+12,3,9,20036548,0,mother,38,15,3,0,0,0,0,0,0,12,2,0.2,0,0,0,0,0,0,0.8,0.365714,0.462222,14,34,2.266667
240,2.00365E+12,3,10,20036548,1,child,2,8,1,0,0,0,0,0,3,4,2,0.125,0,0,0,0,0,0.375,0.5,0.678571,0.75,7,34,4.25
241,20037423,5,2,20037423,0,mother,45,16,11,0,0,0,0,0,0,5,4,0.6875,0,0,0,0,0,0,0.3125,0.491071,0.75,4,50,3.125
242,2.00374E+12,5,14,20037423,1,father,37,21,20,0,0,0,0,0,0,1,4,0.952381,0,0,0,0,0,0,0.047619,0.103661,0.61678,4,79,3.761905
243,2.00374E+12,5,7,20037423,0,child,10,19,9,0,0,0,0,0,0,10,4,0.473684,0,0,0,0,0,0,0.526316,0.569846,0.66482,14,81,4.263158
244,2.00374E+12,5,7,20037423,0,child,6,20,13,0,0,0,0,0,0,7,4,0.65,0,0,0,0,0,0,0.35,0.52,0.64,16,84,4.2
245,20037425,4,2,20037425,0,mother,33,22,2,20,0,0,0,0,0,0,2,0.090909,0.909091,0,0,0,0,0,0,0.188902,0.330579,4,72,3.272727
246,2.00374E+12,4,2,20037425,1,father,32,19,2,15,0,0,2,3,0,1,2,0.105263,0.789474,0,0,0.105263,0.157895,0,0.052632,0.617877,0.376731,6,68,3.578947
247,2.00374E+12,4,14,20037425,0,child,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,10,5
248,2.00374E+12,4,4,20037425,1,child,2,13,2,0,0,11,0,0,0,0,2,0.153846,0,0,0.846154,0,0,0,0,0.297549,0.52071,13,62,4.769231
249,20037430,4,9,20037430,1,father,41,13,3,0,0,0,0,1,0,9,3,0.230769,0,0,0,0,0.076923,0,0.692308,0.527473,0.710059,8,54,4.153846
250,2.00374E+12,4,9,20037430,0,mother,42,14,3,0,0,0,0,1,0,10,3,0.214286,0,0,0,0,0.071429,0,0.714286,0.501458,0.673469,4,55,3.928571
251,2.00374E+12,4,7,20037430,1,child,12,14,3,0,0,0,2,0,2,11,3,0.214286,0,0,0,0.142857,0,0.142857,0.785714,0.656085,0.673469,8,53,3.785714
252,2.00374E+12,4,7,20037430,0,child,12,14,3,0,0,0,3,0,3,11,3,0.214286,0,0,0,0.214286,0,0.214286,0.785714,0.72,0.673469,8,53,3.785714
253,20037434,4,2,20037434,1,father,31,18,3,12,0,0,0,0,0,3,3,0.166667,0.666667,0,0,0,0,0,0.166667,0.571429,0.555556,3,68,3.777778
254,2.00374E+12,4,12,20037434,0,mother,37,6,3,3,0,0,0,0,0,0,3,0.5,0.5,0,0,0,0,0,0,0.571429,1,3,23,3.833333
255,2.00374E+12,4,13,20037434,0,child,4,5,3,0,2,0,0,0,0,0,3,0.6,0,0.4,0,0,0,0,0,0.548571,0.96,3,22,4.4
256,2.00374E+12,4,10,20037434,1,child,0,6,3,0,0,1,0,0,2,0,3,0.5,0,0,0.166667,0,0,0.333333,0,0.698413,1,6,22,3.666667
257,20037559,4,2,20037559,0,mother,38,16,3,12,0,0,0,0,0,1,3,0.1875,0.75,0,0,0,0,0,0.0625,0.455357,0.609375,6,58,3.625
258,2.00376E+12,4,2,20037559,1,father,41,17,3,10,2,0,0,0,0,2,3,0.176471,0.588235,0.117647,0,0,0,0,0.117647,0.680178,0.581315,4,53,3.117647
